repo,issue_number,primary_gesture,tier,matched_raw,url,state
sarim2000/pennywiseai-tracker,426,none,none,,https://github.com/sarim2000/pennywiseai-tracker/issues/426,closed
sarim2000/pennywiseai-tracker,431,none,none,,https://github.com/sarim2000/pennywiseai-tracker/issues/431,closed
sarim2000/pennywiseai-tracker,418,none,none,,https://github.com/sarim2000/pennywiseai-tracker/issues/418,closed
skydoves/Balloon,397,none,none,,https://github.com/skydoves/Balloon/issues/397,closed
skydoves/Balloon,413,none,none,,https://github.com/skydoves/Balloon/issues/413,closed
skydoves/Balloon,399,none,none,,https://github.com/skydoves/Balloon/issues/399,closed
skydoves/Balloon,373,none,none,,https://github.com/skydoves/Balloon/issues/373,closed
skydoves/Balloon,220,none,none,,https://github.com/skydoves/Balloon/issues/220,closed
skydoves/Balloon,228,none,none,,https://github.com/skydoves/Balloon/issues/228,closed
skydoves/Balloon,210,none,none,,https://github.com/skydoves/Balloon/issues/210,closed
skydoves/Balloon,212,none,none,,https://github.com/skydoves/Balloon/issues/212,closed
skydoves/Balloon,171,none,none,,https://github.com/skydoves/Balloon/issues/171,closed
skydoves/Balloon,168,none,none,,https://github.com/skydoves/Balloon/issues/168,closed
skydoves/Balloon,139,none,none,,https://github.com/skydoves/Balloon/issues/139,closed
skydoves/Balloon,120,none,none,,https://github.com/skydoves/Balloon/issues/120,closed
skydoves/Balloon,134,none,none,,https://github.com/skydoves/Balloon/issues/134,closed
skydoves/Balloon,130,none,none,,https://github.com/skydoves/Balloon/issues/130,closed
skydoves/Balloon,125,none,none,,https://github.com/skydoves/Balloon/issues/125,closed
fcitx5-android/fcitx5-android,905,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/905,closed
fcitx5-android/fcitx5-android,912,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/912,closed
fcitx5-android/fcitx5-android,891,long_press,simple,long_press,https://github.com/fcitx5-android/fcitx5-android/issues/891,open
fcitx5-android/fcitx5-android,886,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/886,open
fcitx5-android/fcitx5-android,885,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/885,open
fcitx5-android/fcitx5-android,871,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/871,closed
fcitx5-android/fcitx5-android,828,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/828,open
fcitx5-android/fcitx5-android,836,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/836,closed
fcitx5-android/fcitx5-android,858,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/858,closed
fcitx5-android/fcitx5-android,849,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/849,open
fcitx5-android/fcitx5-android,844,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/844,open
fcitx5-android/fcitx5-android,755,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/755,closed
fcitx5-android/fcitx5-android,841,drag_and_drop,complex,drag_and_drop,https://github.com/fcitx5-android/fcitx5-android/issues/841,closed
fcitx5-android/fcitx5-android,840,none,none,,https://github.com/fcitx5-android/fcitx5-android/issues/840,closed
fcitx5-android/fcitx5-android,410,scroll,simple,scroll,https://github.com/fcitx5-android/fcitx5-android/issues/410,open
ACRA/acra,1197,none,none,,https://github.com/ACRA/acra/issues/1197,closed
ACRA/acra,1252,none,none,,https://github.com/ACRA/acra/issues/1252,closed
ACRA/acra,1233,none,none,,https://github.com/ACRA/acra/issues/1233,closed
ACRA/acra,1179,none,none,,https://github.com/ACRA/acra/issues/1179,closed
ACRA/acra,1191,none,none,,https://github.com/ACRA/acra/issues/1191,closed
ACRA/acra,1190,none,none,,https://github.com/ACRA/acra/issues/1190,closed
ACRA/acra,1146,none,none,,https://github.com/ACRA/acra/issues/1146,closed
ACRA/acra,1118,none,none,,https://github.com/ACRA/acra/issues/1118,closed
ACRA/acra,1161,none,none,,https://github.com/ACRA/acra/issues/1161,closed
ACRA/acra,1084,none,none,,https://github.com/ACRA/acra/issues/1084,closed
ACRA/acra,804,none,none,,https://github.com/ACRA/acra/issues/804,closed
ACRA/acra,831,none,none,,https://github.com/ACRA/acra/issues/831,closed
ACRA/acra,787,none,none,,https://github.com/ACRA/acra/issues/787,closed
ACRA/acra,742,none,none,,https://github.com/ACRA/acra/issues/742,closed
ACRA/acra,778,none,none,,https://github.com/ACRA/acra/issues/778,closed
hddq/restoid,71,none,none,,https://github.com/hddq/restoid/issues/71,closed
hddq/restoid,61,none,none,,https://github.com/hddq/restoid/issues/61,open
hddq/restoid,70,none,none,,https://github.com/hddq/restoid/issues/70,closed
hddq/restoid,41,none,none,,https://github.com/hddq/restoid/issues/41,closed
hddq/restoid,35,none,none,,https://github.com/hddq/restoid/issues/35,closed
komikku-app/komikku,1696,scroll,simple,scroll,https://github.com/komikku-app/komikku/issues/1696,open
komikku-app/komikku,1694,none,none,,https://github.com/komikku-app/komikku/issues/1694,closed
komikku-app/komikku,1322,none,none,,https://github.com/komikku-app/komikku/issues/1322,open
komikku-app/komikku,1685,none,none,,https://github.com/komikku-app/komikku/issues/1685,open
komikku-app/komikku,1689,none,none,,https://github.com/komikku-app/komikku/issues/1689,open
komikku-app/komikku,1680,none,none,,https://github.com/komikku-app/komikku/issues/1680,open
komikku-app/komikku,1678,none,none,,https://github.com/komikku-app/komikku/issues/1678,open
komikku-app/komikku,1670,none,none,,https://github.com/komikku-app/komikku/issues/1670,closed
komikku-app/komikku,894,none,none,,https://github.com/komikku-app/komikku/issues/894,open
komikku-app/komikku,1667,none,none,,https://github.com/komikku-app/komikku/issues/1667,closed
komikku-app/komikku,994,none,none,,https://github.com/komikku-app/komikku/issues/994,open
komikku-app/komikku,1594,none,none,,https://github.com/komikku-app/komikku/issues/1594,closed
komikku-app/komikku,1663,scroll,simple,scroll,https://github.com/komikku-app/komikku/issues/1663,open
komikku-app/komikku,1484,orientation,simple,orientation,https://github.com/komikku-app/komikku/issues/1484,open
komikku-app/komikku,1655,none,none,,https://github.com/komikku-app/komikku/issues/1655,closed
android/architecture-samples,640,orientation,simple,orientation,https://github.com/android/architecture-samples/issues/640,open
android/architecture-samples,589,none,none,,https://github.com/android/architecture-samples/issues/589,open
android/architecture-samples,111,none,none,,https://github.com/android/architecture-samples/issues/111,closed
android/architecture-samples,94,none,none,,https://github.com/android/architecture-samples/issues/94,closed
android/architecture-samples,77,none,none,,https://github.com/android/architecture-samples/issues/77,closed
android/architecture-samples,663,none,none,,https://github.com/android/architecture-samples/issues/663,closed
android/architecture-samples,574,none,none,,https://github.com/android/architecture-samples/issues/574,open
android/architecture-samples,306,none,none,,https://github.com/android/architecture-samples/issues/306,open
android/architecture-samples,246,orientation,simple,orientation,https://github.com/android/architecture-samples/issues/246,closed
android/architecture-samples,315,none,none,,https://github.com/android/architecture-samples/issues/315,closed
android/architecture-samples,287,none,none,,https://github.com/android/architecture-samples/issues/287,closed
android/architecture-samples,310,none,none,,https://github.com/android/architecture-samples/issues/310,closed
android/architecture-samples,217,none,none,,https://github.com/android/architecture-samples/issues/217,closed
android/architecture-samples,206,none,none,,https://github.com/android/architecture-samples/issues/206,closed
android/architecture-samples,73,none,none,,https://github.com/android/architecture-samples/issues/73,closed
LawnchairLauncher/lawnicons,3867,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/3867,open
LawnchairLauncher/lawnicons,3423,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/3423,closed
LawnchairLauncher/lawnicons,3397,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/3397,closed
LawnchairLauncher/lawnicons,3110,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/3110,closed
LawnchairLauncher/lawnicons,2691,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/2691,closed
LawnchairLauncher/lawnicons,3015,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/3015,closed
LawnchairLauncher/lawnicons,2538,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/2538,closed
LawnchairLauncher/lawnicons,2553,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/2553,closed
LawnchairLauncher/lawnicons,2400,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/2400,closed
LawnchairLauncher/lawnicons,2495,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/2495,closed
LawnchairLauncher/lawnicons,1732,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/1732,closed
LawnchairLauncher/lawnicons,2256,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/2256,closed
LawnchairLauncher/lawnicons,2258,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/2258,closed
LawnchairLauncher/lawnicons,230,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/230,closed
LawnchairLauncher/lawnicons,2086,none,none,,https://github.com/LawnchairLauncher/lawnicons/issues/2086,closed
square/leakcanary,2381,none,none,,https://github.com/square/leakcanary/issues/2381,closed
square/leakcanary,2617,none,none,,https://github.com/square/leakcanary/issues/2617,closed
square/leakcanary,2667,none,none,,https://github.com/square/leakcanary/issues/2667,closed
square/leakcanary,1606,none,none,,https://github.com/square/leakcanary/issues/1606,open
square/leakcanary,2461,none,none,,https://github.com/square/leakcanary/issues/2461,open
square/leakcanary,2466,none,none,,https://github.com/square/leakcanary/issues/2466,open
square/leakcanary,2483,none,none,,https://github.com/square/leakcanary/issues/2483,open
square/leakcanary,2714,none,none,,https://github.com/square/leakcanary/issues/2714,closed
square/leakcanary,2734,none,none,,https://github.com/square/leakcanary/issues/2734,closed
square/leakcanary,2785,none,none,,https://github.com/square/leakcanary/issues/2785,closed
square/leakcanary,2451,none,none,,https://github.com/square/leakcanary/issues/2451,closed
square/leakcanary,2759,none,none,,https://github.com/square/leakcanary/issues/2759,closed
square/leakcanary,2691,none,none,,https://github.com/square/leakcanary/issues/2691,open
square/leakcanary,2832,none,none,,https://github.com/square/leakcanary/issues/2832,closed
square/leakcanary,2823,none,none,,https://github.com/square/leakcanary/issues/2823,closed
IReaderorg/IReader,57,none,none,,https://github.com/IReaderorg/IReader/issues/57,closed
anilbeesetti/nextplayer,1747,none,none,,https://github.com/anilbeesetti/nextplayer/issues/1747,open
anilbeesetti/nextplayer,1743,none,none,,https://github.com/anilbeesetti/nextplayer/issues/1743,open
anilbeesetti/nextplayer,1698,none,none,,https://github.com/anilbeesetti/nextplayer/issues/1698,open
anilbeesetti/nextplayer,1723,none,none,,https://github.com/anilbeesetti/nextplayer/issues/1723,open
anilbeesetti/nextplayer,1722,orientation,simple,orientation,https://github.com/anilbeesetti/nextplayer/issues/1722,open
anilbeesetti/nextplayer,1713,swipe_region,complex,swipe_region|double_tap,https://github.com/anilbeesetti/nextplayer/issues/1713,open
anilbeesetti/nextplayer,699,none,none,,https://github.com/anilbeesetti/nextplayer/issues/699,open
anilbeesetti/nextplayer,1705,swipe_region,complex,swipe_region|double_tap,https://github.com/anilbeesetti/nextplayer/issues/1705,open
anilbeesetti/nextplayer,1704,orientation,simple,orientation,https://github.com/anilbeesetti/nextplayer/issues/1704,open
anilbeesetti/nextplayer,1568,scroll,simple,scroll,https://github.com/anilbeesetti/nextplayer/issues/1568,open
anilbeesetti/nextplayer,1623,scroll,simple,scroll,https://github.com/anilbeesetti/nextplayer/issues/1623,closed
anilbeesetti/nextplayer,1695,double_tap,simple,double_tap,https://github.com/anilbeesetti/nextplayer/issues/1695,open
anilbeesetti/nextplayer,1689,none,none,,https://github.com/anilbeesetti/nextplayer/issues/1689,open
anilbeesetti/nextplayer,1583,none,none,,https://github.com/anilbeesetti/nextplayer/issues/1583,closed
anilbeesetti/nextplayer,1687,none,none,,https://github.com/anilbeesetti/nextplayer/issues/1687,open
CymChad/BaseRecyclerViewAdapterHelper,6807,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/6807,closed
CymChad/BaseRecyclerViewAdapterHelper,3822,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/3822,closed
CymChad/BaseRecyclerViewAdapterHelper,3824,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/3824,closed
CymChad/BaseRecyclerViewAdapterHelper,3790,scroll,simple,scroll,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/3790,closed
CymChad/BaseRecyclerViewAdapterHelper,3098,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/3098,closed
CymChad/BaseRecyclerViewAdapterHelper,2952,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/2952,closed
CymChad/BaseRecyclerViewAdapterHelper,3046,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/3046,closed
CymChad/BaseRecyclerViewAdapterHelper,3052,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/3052,closed
CymChad/BaseRecyclerViewAdapterHelper,3019,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/3019,closed
CymChad/BaseRecyclerViewAdapterHelper,3009,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/3009,closed
CymChad/BaseRecyclerViewAdapterHelper,3004,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/3004,closed
CymChad/BaseRecyclerViewAdapterHelper,2142,none,none,,https://github.com/CymChad/BaseRecyclerViewAdapterHelper/issues/2142,closed
Fate-Grand-Automata/FGA,2224,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2224,open
Fate-Grand-Automata/FGA,2203,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2203,closed
Fate-Grand-Automata/FGA,2218,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2218,closed
Fate-Grand-Automata/FGA,2205,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2205,open
Fate-Grand-Automata/FGA,2211,scroll,simple,scroll,https://github.com/Fate-Grand-Automata/FGA/issues/2211,closed
Fate-Grand-Automata/FGA,2210,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2210,open
Fate-Grand-Automata/FGA,2202,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2202,closed
Fate-Grand-Automata/FGA,1646,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/1646,closed
Fate-Grand-Automata/FGA,2199,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2199,closed
Fate-Grand-Automata/FGA,2200,orientation,simple,orientation,https://github.com/Fate-Grand-Automata/FGA/issues/2200,closed
Fate-Grand-Automata/FGA,2128,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2128,open
Fate-Grand-Automata/FGA,2197,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2197,closed
Fate-Grand-Automata/FGA,2073,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2073,open
Fate-Grand-Automata/FGA,2194,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/2194,open
Fate-Grand-Automata/FGA,1871,none,none,,https://github.com/Fate-Grand-Automata/FGA/issues/1871,open
android/nowinandroid,2132,none,none,,https://github.com/android/nowinandroid/issues/2132,open
android/nowinandroid,2127,none,none,,https://github.com/android/nowinandroid/issues/2127,open
android/nowinandroid,633,none,none,,https://github.com/android/nowinandroid/issues/633,open
android/nowinandroid,2096,none,none,,https://github.com/android/nowinandroid/issues/2096,closed
android/nowinandroid,1965,none,none,,https://github.com/android/nowinandroid/issues/1965,open
android/nowinandroid,2086,none,none,,https://github.com/android/nowinandroid/issues/2086,closed
android/nowinandroid,1966,none,none,,https://github.com/android/nowinandroid/issues/1966,open
android/nowinandroid,2075,none,none,,https://github.com/android/nowinandroid/issues/2075,open
android/nowinandroid,1831,none,none,,https://github.com/android/nowinandroid/issues/1831,closed
android/nowinandroid,831,none,none,,https://github.com/android/nowinandroid/issues/831,open
android/nowinandroid,2057,none,none,,https://github.com/android/nowinandroid/issues/2057,closed
android/nowinandroid,2050,none,none,,https://github.com/android/nowinandroid/issues/2050,closed
android/nowinandroid,1866,none,none,,https://github.com/android/nowinandroid/issues/1866,open
android/nowinandroid,1168,none,none,,https://github.com/android/nowinandroid/issues/1168,open
android/nowinandroid,2031,none,none,,https://github.com/android/nowinandroid/issues/2031,open
sky22333/skyadb,22,none,none,,https://github.com/sky22333/skyadb/issues/22,closed
sky22333/skyadb,21,none,none,,https://github.com/sky22333/skyadb/issues/21,closed
sky22333/skyadb,19,none,none,,https://github.com/sky22333/skyadb/issues/19,open
sky22333/skyadb,11,none,none,,https://github.com/sky22333/skyadb/issues/11,closed
AniTrend/retrofit-graphql,418,none,none,,https://github.com/AniTrend/retrofit-graphql/issues/418,closed
AniTrend/retrofit-graphql,423,none,none,,https://github.com/AniTrend/retrofit-graphql/issues/423,closed
AniTrend/retrofit-graphql,420,none,none,,https://github.com/AniTrend/retrofit-graphql/issues/420,open
AniTrend/retrofit-graphql,59,none,none,,https://github.com/AniTrend/retrofit-graphql/issues/59,closed
AniTrend/retrofit-graphql,17,none,none,,https://github.com/AniTrend/retrofit-graphql/issues/17,closed
rive-app/rive-android,433,none,none,,https://github.com/rive-app/rive-android/issues/433,open
rive-app/rive-android,441,none,none,,https://github.com/rive-app/rive-android/issues/441,closed
rive-app/rive-android,445,none,none,,https://github.com/rive-app/rive-android/issues/445,closed
rive-app/rive-android,444,none,none,,https://github.com/rive-app/rive-android/issues/444,open
rive-app/rive-android,442,none,none,,https://github.com/rive-app/rive-android/issues/442,open
rive-app/rive-android,436,none,none,,https://github.com/rive-app/rive-android/issues/436,open
rive-app/rive-android,410,none,none,,https://github.com/rive-app/rive-android/issues/410,closed
rive-app/rive-android,412,none,none,,https://github.com/rive-app/rive-android/issues/412,closed
rive-app/rive-android,413,none,none,,https://github.com/rive-app/rive-android/issues/413,open
rive-app/rive-android,397,none,none,,https://github.com/rive-app/rive-android/issues/397,open
rive-app/rive-android,334,none,none,,https://github.com/rive-app/rive-android/issues/334,open
rive-app/rive-android,381,none,none,,https://github.com/rive-app/rive-android/issues/381,closed
rive-app/rive-android,370,none,none,,https://github.com/rive-app/rive-android/issues/370,closed
rive-app/rive-android,386,none,none,,https://github.com/rive-app/rive-android/issues/386,closed
rive-app/rive-android,329,none,none,,https://github.com/rive-app/rive-android/issues/329,closed
GetStream/stream-chat-android,6388,none,none,,https://github.com/GetStream/stream-chat-android/issues/6388,open
GetStream/stream-chat-android,6428,none,none,,https://github.com/GetStream/stream-chat-android/issues/6428,closed
GetStream/stream-chat-android,6442,long_press,simple,long_press,https://github.com/GetStream/stream-chat-android/issues/6442,closed
GetStream/stream-chat-android,6434,none,none,,https://github.com/GetStream/stream-chat-android/issues/6434,closed
GetStream/stream-chat-android,5828,none,none,,https://github.com/GetStream/stream-chat-android/issues/5828,closed
GetStream/stream-chat-android,6048,none,none,,https://github.com/GetStream/stream-chat-android/issues/6048,closed
GetStream/stream-chat-android,6156,none,none,,https://github.com/GetStream/stream-chat-android/issues/6156,closed
GetStream/stream-chat-android,6031,none,none,,https://github.com/GetStream/stream-chat-android/issues/6031,closed
GetStream/stream-chat-android,6172,none,none,,https://github.com/GetStream/stream-chat-android/issues/6172,closed
GetStream/stream-chat-android,6102,none,none,,https://github.com/GetStream/stream-chat-android/issues/6102,closed
GetStream/stream-chat-android,6049,none,none,,https://github.com/GetStream/stream-chat-android/issues/6049,closed
GetStream/stream-chat-android,6115,none,none,,https://github.com/GetStream/stream-chat-android/issues/6115,closed
GetStream/stream-chat-android,5806,none,none,,https://github.com/GetStream/stream-chat-android/issues/5806,closed
GetStream/stream-chat-android,6045,none,none,,https://github.com/GetStream/stream-chat-android/issues/6045,closed
GetStream/stream-chat-android,5995,none,none,,https://github.com/GetStream/stream-chat-android/issues/5995,closed
nuhkoca/kotlin-modular-tdd-coroutines-mvvm,18,none,none,,https://github.com/nuhkoca/kotlin-modular-tdd-coroutines-mvvm/issues/18,closed
getsentry/sentry-java,5439,none,none,,https://github.com/getsentry/sentry-java/issues/5439,open
getsentry/sentry-java,4694,none,none,,https://github.com/getsentry/sentry-java/issues/4694,closed
getsentry/sentry-java,5614,none,none,,https://github.com/getsentry/sentry-java/issues/5614,open
getsentry/sentry-java,5518,none,none,,https://github.com/getsentry/sentry-java/issues/5518,open
getsentry/sentry-java,5596,none,none,,https://github.com/getsentry/sentry-java/issues/5596,closed
getsentry/sentry-java,5495,none,none,,https://github.com/getsentry/sentry-java/issues/5495,closed
getsentry/sentry-java,5529,orientation,simple,orientation,https://github.com/getsentry/sentry-java/issues/5529,open
getsentry/sentry-java,5561,none,none,,https://github.com/getsentry/sentry-java/issues/5561,open
getsentry/sentry-java,5549,none,none,,https://github.com/getsentry/sentry-java/issues/5549,closed
getsentry/sentry-java,5564,none,none,,https://github.com/getsentry/sentry-java/issues/5564,open
getsentry/sentry-java,5542,none,none,,https://github.com/getsentry/sentry-java/issues/5542,closed
getsentry/sentry-java,5531,none,none,,https://github.com/getsentry/sentry-java/issues/5531,open
getsentry/sentry-java,5497,none,none,,https://github.com/getsentry/sentry-java/issues/5497,closed
getsentry/sentry-java,4907,none,none,,https://github.com/getsentry/sentry-java/issues/4907,open
getsentry/sentry-java,4696,none,none,,https://github.com/getsentry/sentry-java/issues/4696,closed
Rve27/RvSystem-Monitor,43,none,none,,https://github.com/Rve27/RvSystem-Monitor/issues/43,open
Rve27/RvSystem-Monitor,42,none,none,,https://github.com/Rve27/RvSystem-Monitor/issues/42,open
Rve27/RvSystem-Monitor,47,none,none,,https://github.com/Rve27/RvSystem-Monitor/issues/47,closed
Rve27/RvSystem-Monitor,45,none,none,,https://github.com/Rve27/RvSystem-Monitor/issues/45,open
Rve27/RvSystem-Monitor,41,none,none,,https://github.com/Rve27/RvSystem-Monitor/issues/41,open
Rve27/RvSystem-Monitor,21,none,none,,https://github.com/Rve27/RvSystem-Monitor/issues/21,open
darriousliu/PiPixiv,75,none,none,,https://github.com/darriousliu/PiPixiv/issues/75,closed
KernelSU-Next/KernelSU-Next,1326,none,none,,https://github.com/KernelSU-Next/KernelSU-Next/issues/1326,closed
KernelSU-Next/KernelSU-Next,1005,none,none,,https://github.com/KernelSU-Next/KernelSU-Next/issues/1005,closed
KernelSU-Next/KernelSU-Next,488,orientation,simple,orientation,https://github.com/KernelSU-Next/KernelSU-Next/issues/488,closed
KernelSU-Next/KernelSU-Next,470,none,none,,https://github.com/KernelSU-Next/KernelSU-Next/issues/470,closed
KernelSU-Next/KernelSU-Next,429,none,none,,https://github.com/KernelSU-Next/KernelSU-Next/issues/429,closed
KernelSU-Next/KernelSU-Next,164,none,none,,https://github.com/KernelSU-Next/KernelSU-Next/issues/164,closed
KernelSU-Next/KernelSU-Next,6,none,none,,https://github.com/KernelSU-Next/KernelSU-Next/issues/6,closed
KernelSU-Next/KernelSU-Next,150,none,none,,https://github.com/KernelSU-Next/KernelSU-Next/issues/150,closed
KernelSU-Next/KernelSU-Next,55,none,none,,https://github.com/KernelSU-Next/KernelSU-Next/issues/55,closed
CompassMB/MBCompass,159,none,none,,https://github.com/CompassMB/MBCompass/issues/159,open
dropbox/focus,5,none,none,,https://github.com/dropbox/focus/issues/5,closed
dropbox/dependency-guard,68,none,none,,https://github.com/dropbox/dependency-guard/issues/68,closed
AniTrend/anitrend-app,771,none,none,,https://github.com/AniTrend/anitrend-app/issues/771,closed
AniTrend/anitrend-app,116,none,none,,https://github.com/AniTrend/anitrend-app/issues/116,closed
AniTrend/anitrend-app,483,none,none,,https://github.com/AniTrend/anitrend-app/issues/483,closed
AniTrend/anitrend-app,458,none,none,,https://github.com/AniTrend/anitrend-app/issues/458,closed
AniTrend/anitrend-app,462,none,none,,https://github.com/AniTrend/anitrend-app/issues/462,closed
AniTrend/anitrend-app,463,none,none,,https://github.com/AniTrend/anitrend-app/issues/463,closed
AniTrend/anitrend-app,461,none,none,,https://github.com/AniTrend/anitrend-app/issues/461,closed
AniTrend/anitrend-app,459,none,none,,https://github.com/AniTrend/anitrend-app/issues/459,closed
AniTrend/anitrend-app,453,none,none,,https://github.com/AniTrend/anitrend-app/issues/453,closed
AniTrend/anitrend-app,405,none,none,,https://github.com/AniTrend/anitrend-app/issues/405,closed
AniTrend/anitrend-app,327,none,none,,https://github.com/AniTrend/anitrend-app/issues/327,closed
AniTrend/anitrend-app,41,none,none,,https://github.com/AniTrend/anitrend-app/issues/41,closed
AniTrend/anitrend-app,102,none,none,,https://github.com/AniTrend/anitrend-app/issues/102,closed
AniTrend/anitrend-app,113,none,none,,https://github.com/AniTrend/anitrend-app/issues/113,closed
AniTrend/anitrend-app,110,none,none,,https://github.com/AniTrend/anitrend-app/issues/110,closed
Adyen/adyen-android,2752,none,none,,https://github.com/Adyen/adyen-android/issues/2752,closed
Adyen/adyen-android,2747,none,none,,https://github.com/Adyen/adyen-android/issues/2747,open
Adyen/adyen-android,2552,none,none,,https://github.com/Adyen/adyen-android/issues/2552,closed
Adyen/adyen-android,2510,none,none,,https://github.com/Adyen/adyen-android/issues/2510,closed
Adyen/adyen-android,2513,none,none,,https://github.com/Adyen/adyen-android/issues/2513,closed
Adyen/adyen-android,2572,orientation,simple,orientation,https://github.com/Adyen/adyen-android/issues/2572,open
Adyen/adyen-android,2288,none,none,,https://github.com/Adyen/adyen-android/issues/2288,closed
Adyen/adyen-android,2372,none,none,,https://github.com/Adyen/adyen-android/issues/2372,closed
Adyen/adyen-android,2416,none,none,,https://github.com/Adyen/adyen-android/issues/2416,closed
Adyen/adyen-android,2296,none,none,,https://github.com/Adyen/adyen-android/issues/2296,open
Adyen/adyen-android,2153,scroll,simple,scroll,https://github.com/Adyen/adyen-android/issues/2153,closed
Adyen/adyen-android,2250,quick_tap,complex,quick_tap,https://github.com/Adyen/adyen-android/issues/2250,closed
Adyen/adyen-android,2238,none,none,,https://github.com/Adyen/adyen-android/issues/2238,open
Adyen/adyen-android,1483,none,none,,https://github.com/Adyen/adyen-android/issues/1483,closed
Adyen/adyen-android,2091,none,none,,https://github.com/Adyen/adyen-android/issues/2091,closed
jedzqer/manga-translator-android,6,none,none,,https://github.com/jedzqer/manga-translator-android/issues/6,open
Waboodoo/HTTP-Shortcuts,568,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/568,open
Waboodoo/HTTP-Shortcuts,567,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/567,closed
Waboodoo/HTTP-Shortcuts,566,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/566,open
Waboodoo/HTTP-Shortcuts,557,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/557,closed
Waboodoo/HTTP-Shortcuts,561,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/561,closed
Waboodoo/HTTP-Shortcuts,558,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/558,closed
Waboodoo/HTTP-Shortcuts,554,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/554,closed
Waboodoo/HTTP-Shortcuts,550,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/550,closed
Waboodoo/HTTP-Shortcuts,548,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/548,closed
Waboodoo/HTTP-Shortcuts,537,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/537,closed
Waboodoo/HTTP-Shortcuts,525,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/525,closed
Waboodoo/HTTP-Shortcuts,523,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/523,closed
Waboodoo/HTTP-Shortcuts,512,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/512,closed
Waboodoo/HTTP-Shortcuts,515,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/515,closed
Waboodoo/HTTP-Shortcuts,502,none,none,,https://github.com/Waboodoo/HTTP-Shortcuts/issues/502,closed
